url,street,city,state,zip,bds,ba,sqft,price
https://www.zillow.com/homedetails/12605-Nanton-Dr-Philadelphia-PA-19154/10589128_zpid/,12605 Nanton Dr, Philadelphia,PA,19154,3,2,1332,259900
https://www.zillow.com/homedetails/10919-Knights-Rd-Philadelphia-PA-19154/10581736_zpid/,10919 Knights Rd, Philadelphia,PA,19154,3,2,2418,534900
https://www.zillow.com/homedetails/3607-Canby-Dr-Philadelphia-PA-19154/10589172_zpid/,3607 Canby Dr, Philadelphia,PA,19154,3,3,1332,269990
https://www.zillow.com/homedetails/12133-Medford-Rd-Philadelphia-PA-19154/10587751_zpid/,12133 Medford Rd, Philadelphia,PA,19154,3,2,1360,289000
https://www.zillow.com/homedetails/12124-Barbary-Rd-Philadelphia-PA-19154/10587174_zpid/,12124 Barbary Rd, Philadelphia,PA,19154,3,2,1552,279900
https://www.zillow.com/homedetails/11817-Academy-Rd-A3-Philadelphia-PA-19154/10613272_zpid/,11817 Academy Rd #A3, Philadelphia,PA,19154,3,3,1326,249555
https://www.zillow.com/homedetails/3820-Ronnald-Dr-Philadelphia-PA-19154/10583760_zpid/,3820 Ronnald Dr, Philadelphia,PA,19154,4,3,1332,300000
https://www.zillow.com/homedetails/12613-Ramer-Rd-Philadelphia-PA-19154/10588171_zpid/,12613 Ramer Rd, Philadelphia,PA,19154,3,2,1360,289900
https://www.zillow.com/homedetails/12003-Waldemire-Dr-Philadelphia-PA-19154/10581012_zpid/,12003 Waldemire Dr, Philadelphia,PA,19154,3,2,1332,244900
https://www.zillow.com/homedetails/13044-Townsend-Rd-H2-Philadelphia-PA-19154/10613012_zpid/,13044 Townsend Rd #H2, Philadelphia,PA,19154,3,2,1500,220000
https://www.zillow.com/homedetails/3729-Bandon-Dr-Philadelphia-PA-19154/10589311_zpid/,3729 Bandon Dr, Philadelphia,PA,19154,3,2,1260,249900
https://www.zillow.com/homedetails/3118-Birch-Rd-Philadelphia-PA-19154/10585528_zpid/,3118 Birch Rd, Philadelphia,PA,19154,3,2,1152,259900
https://www.zillow.com/homedetails/11972-Academy-Rd-Philadelphia-PA-19154/87764892_zpid/,11972 Academy Rd, Philadelphia,PA,19154,3,3,2183,379999
https://www.zillow.com/homedetails/12135-Academy-Rd-UNIT-42-Philadelphia-PA-19154/10613405_zpid/,12135 Academy Rd UNIT 42, Philadelphia,PA,19154,2,2,940,155000
https://www.zillow.com/homedetails/12560-Nanton-Dr-Philadelphia-PA-19154/10589043_zpid/,12560 Nanton Dr, Philadelphia,PA,19154,3,2,1368,269900
https://www.zillow.com/homedetails/3664-Academy-Rd-Philadelphia-PA-19154/10588713_zpid/,3664 Academy Rd, Philadelphia,PA,19154,3,2,1098,250000
https://www.zillow.com/homedetails/3334-Morning-Glory-Rd-Philadelphia-PA-19154/10585743_zpid/,3334 Morning Glory Rd, Philadelphia,PA,19154,3,2,1224,269990
https://www.zillow.com/homedetails/2680-Deacon-St-Philadelphia-PA-19129/10381481_zpid/,2680 Deacon St, Philadelphia,PA,19129,3,1,916,70000
https://www.zillow.com/homedetails/3804-Henry-Ave-Philadelphia-PA-19129/10384114_zpid/,3804 Henry Ave, Philadelphia,PA,19129,3,3,2308,549000
https://www.zillow.com/homedetails/3341-Wiehle-St-Philadelphia-PA-19129/10382939_zpid/,3341 Wiehle St, Philadelphia,PA,19129,3,3,2200,379900
https://www.zillow.com/homedetails/3678-Calumet-St-Philadelphia-PA-19129/10383700_zpid/,3678 Calumet St, Philadelphia,PA,19129,2,1,1020,295000
https://www.zillow.com/homedetails/3304-W-Queen-Ln-Philadelphia-PA-19129/10382259_zpid/,3304 W Queen Ln, Philadelphia,PA,19129,4,3,2500,525000
https://www.zillow.com/homedetails/3423-Cresson-St-Philadelphia-PA-19129/10383994_zpid/,3423 Cresson St, Philadelphia,PA,19129,2,1,1200,255000
https://www.zillow.com/homedetails/3430-Warden-Dr-Philadelphia-PA-19129/10383619_zpid/,3430 Warden Dr, Philadelphia,PA,19129,5,3,2445,665000
https://www.zillow.com/homedetails/3611-Haywood-St-Philadelphia-PA-19129/10381597_zpid/,3611 Haywood St, Philadelphia,PA,19129,4,2,1629,360000
https://www.zillow.com/homedetails/3521-Indian-Queen-Ln-Philadelphia-PA-19129/2070584210_zpid/,3521 Indian Queen Ln, Philadelphia,PA,19129,4,1,1575,280000
https://www.zillow.com/homedetails/3350-Bowman-St-Philadelphia-PA-19129/10381788_zpid/,3350 Bowman St, Philadelphia,PA,19129,3,1,1120,284000
https://www.zillow.com/homedetails/Philadelphia-PA-19129/2070841920_zpid/,(undisclosed Address), Philadelphia,PA,19129,4,4,5067,2390000
https://www.zillow.com/homedetails/2667-Deacon-St-Philadelphia-PA-19129/10381510_zpid/,2667 Deacon St, Philadelphia,PA,19129,3,2,916,199900
https://www.zillow.com/homedetails/3241-W-Hilton-St-Philadelphia-PA-19129/10381364_zpid/,3241 W Hilton St, Philadelphia,PA,19129,3,1,1152,145000
https://www.zillow.com/homedetails/3530-New-Queen-St-Philadelphia-PA-19129/10382319_zpid/,3530 New Queen St, Philadelphia,PA,19129,3,2,1482,345000
https://www.zillow.com/homedetails/3212-N-Dover-St-Philadelphia-PA-19129/165257325_zpid/,3212 N Dover St, Philadelphia,PA,19129,3,2,1361,149900
https://www.zillow.com/homedetails/3306-Warden-Dr-Philadelphia-PA-19129/10383603_zpid/,3306 Warden Dr, Philadelphia,PA,19129,5,4,3842,695000
https://www.zillow.com/homedetails/3325-Conrad-St-Philadelphia-PA-19129/10382872_zpid/,3325 Conrad St, Philadelphia,PA,19129,4,1,1300,265000
https://www.zillow.com/homedetails/3317-N-Marston-St-Philadelphia-PA-19129/10380141_zpid/,3317 N Marston St, Philadelphia,PA,19129,3,2,980,175000
https://www.zillow.com/homedetails/3430-W-Westmoreland-St-1-Philadelphia-PA-19129/2074210784_zpid/,3430 W Westmoreland St #1, Philadelphia,PA,19129,3,3,2375,449999
https://www.zillow.com/homedetails/3218-N-33rd-St-Philadelphia-PA-19129/10382563_zpid/,3218 N 33rd St, Philadelphia,PA,19129,3,4,1580,324900
https://www.zillow.com/homedetails/3592-Calumet-St-Philadelphia-PA-19129/2072186478_zpid/,3592 Calumet St, Philadelphia,PA,19129,4,3,2300,599000
https://www.zillow.com/homedetails/3446-Crawford-St-Philadelphia-PA-19129/10381542_zpid/,3446 Crawford St, Philadelphia,PA,19129,2,1,990,249900
https://www.zillow.com/homedetails/837-N-16th-St-APT-3-Philadelphia-PA-19130/306558916_zpid/,837 N 16th St APT 3, Philadelphia,PA,19130,2,2,1404,340000
https://www.zillow.com/homedetails/1601-Spring-Garden-St-APT-512-Philadelphia-PA-19130/10604199_zpid/,1601 Spring Garden St APT 512, Philadelphia,PA,19130,1,1,470,174500
https://www.zillow.com/homedetails/1500-Green-St-APT-A-Philadelphia-PA-19130/2102722747_zpid/,1500 Green St APT A, Philadelphia,PA,19130,2,2,1387,400000
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-APT-1026-Philadelphia-PA-19130/63498737_zpid/,2601 Pennsylvania Ave APT 1026, Philadelphia,PA,19130,2,1,1196,309900
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-APT-322-Philadelphia-PA-19130/63498431_zpid/,2601 Pennsylvania Ave APT 322, Philadelphia,PA,19130,1,1,783,159000
https://www.zillow.com/homedetails/1639-Poplar-St-N3-Philadelphia-PA-19130/2079502849_zpid/,1639 Poplar St #N3, Philadelphia,PA,19130,1,1,959,249999
https://www.zillow.com/homedetails/886-N-Judson-St-Philadelphia-PA-19130/10242121_zpid/,886 N Judson St, Philadelphia,PA,19130,2,1,840,398000
https://www.zillow.com/homedetails/1919-Brown-St-UNIT-2-Philadelphia-PA-19130/2070090693_zpid/,1919 Brown St UNIT 2, Philadelphia,PA,19130,3,3,1450,519900
https://www.zillow.com/homedetails/890-N-Stillman-St-Philadelphia-PA-19130/10242722_zpid/,890 N Stillman St, Philadelphia,PA,19130,2,1,840,350000
https://www.zillow.com/homedetails/1919-Brown-St-1-Philadelphia-PA-19130/2070091120_zpid/,1919 Brown St #1, Philadelphia,PA,19130,3,3,1375,469900
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-1519-Philadelphia-PA-19130/2070085844_zpid/,2001 Hamilton St APT 1519, Philadelphia,PA,19130,1,1,674,250000
https://www.zillow.com/homedetails/806-N-20th-St-Philadelphia-PA-19130/10241439_zpid/,806 N 20th St, Philadelphia,PA,19130,5,3,2049,675000
https://www.zillow.com/homedetails/2321-Pennsylvania-Ave-Philadelphia-PA-19130/10243214_zpid/,2321 Pennsylvania Ave, Philadelphia,PA,19130,4,4,2000,799000
https://www.zillow.com/homedetails/1728-Wallace-St-APT-102-Philadelphia-PA-19130/10605544_zpid/,1728 Wallace St APT 102, Philadelphia,PA,19130,2,2,1305,365000
https://www.zillow.com/homedetails/1731-Wallace-St-APT-101-Philadelphia-PA-19130/2070217122_zpid/,1731 Wallace St APT 101, Philadelphia,PA,19130,2,2,1177,399000
https://www.zillow.com/homedetails/2401-Pennsylvania-Ave-APT-3A11-Philadelphia-PA-19130/10604730_zpid/,2401 Pennsylvania Ave APT 3A11, Philadelphia,PA,19130,1,1,776,225000
https://www.zillow.com/homedetails/1842-Poplar-St-Philadelphia-PA-19130/118358412_zpid/,1842 Poplar St, Philadelphia,PA,19130,3,4,2800,768999
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-1809-Philadelphia-PA-19130/2071030372_zpid/,2001 Hamilton St APT 1809, Philadelphia,PA,19130,1,2,972,389900
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-715-Philadelphia-PA-19130/2070256486_zpid/,2001 Hamilton St APT 715, Philadelphia,PA,19130,2,1,937,325000
https://www.zillow.com/homedetails/2025-Brandywine-St-Philadelphia-PA-19130/10243460_zpid/,2025 Brandywine St, Philadelphia,PA,19130,3,2,1733,617500
https://www.zillow.com/homedetails/2401-Pennsylvania-Ave-APT-12B35-Philadelphia-PA-19130/10605104_zpid/,2401 Pennsylvania Ave APT 12B35, Philadelphia,PA,19130,2,2,2028,795000
https://www.zillow.com/homedetails/1929-Wallace-St-APT-4B-Philadelphia-PA-19130/10605722_zpid/,1929 Wallace St APT 4B, Philadelphia,PA,19130,2,2,875,325000
https://www.zillow.com/homedetails/2330-Green-St-Philadelphia-PA-19130/125463061_zpid/,2330 Green St, Philadelphia,PA,19130,4,6,4500,2495000
https://www.zillow.com/homedetails/787-N-Pennock-St-Philadelphia-PA-19130/10243030_zpid/,787 N Pennock St, Philadelphia,PA,19130,2,1,932,440000
https://www.zillow.com/homedetails/819-N-Uber-St-1-Philadelphia-PA-19130/2088687988_zpid/,819 N Uber St #1, Philadelphia,PA,19130,2,3,1587,460000
https://www.zillow.com/homedetails/2012-Spring-Garden-St-APT-3-Philadelphia-PA-19130/67365624_zpid/,2012 Spring Garden St APT 3, Philadelphia,PA,19130,2,2,1259,409000
https://www.zillow.com/homedetails/853-Corinthian-Ave-Philadelphia-PA-19130/125988029_zpid/,853 Corinthian Ave, Philadelphia,PA,19130,4,2,2408,800000
https://www.zillow.com/homedetails/2229-Green-St-APT-2-Philadelphia-PA-19130/10604675_zpid/,2229 Green St APT 2, Philadelphia,PA,19130,1,1,643,239900
https://www.zillow.com/homedetails/856-N-Ringgold-St-Philadelphia-PA-19130/10242385_zpid/,856 N Ringgold St, Philadelphia,PA,19130,3,1,1208,405000
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-APT-542-Philadelphia-PA-19130/2070172848_zpid/,2601 Pennsylvania Ave APT 542, Philadelphia,PA,19130,2,1,938,275000
https://www.zillow.com/homedetails/834-N-Bucknell-St-Philadelphia-PA-19130/10242214_zpid/,834 N Bucknell St, Philadelphia,PA,19130,2,1,988,395000
https://www.zillow.com/homedetails/1716-Cambridge-St-1-Philadelphia-PA-19130/2071305424_zpid/,1716 Cambridge St #1, Philadelphia,PA,19130,3,3,1649,439900
https://www.zillow.com/homedetails/2827-Ogden-St-Philadelphia-PA-19130/53608605_zpid/,2827 Ogden St, Philadelphia,PA,19130,4,4,2450,649900
https://www.zillow.com/homedetails/627-N-18th-St-APT-110-Philadelphia-PA-19130/2094560867_zpid/,627 N 18th St APT 110, Philadelphia,PA,19130,1,1,785,299900
https://www.zillow.com/homedetails/1924-North-St-Philadelphia-PA-19130/10243733_zpid/,1924 North St, Philadelphia,PA,19130,2,2,1489,464900
https://www.zillow.com/homedetails/2821-Parrish-St-APT-E-Philadelphia-PA-19130/2071058024_zpid/,2821 Parrish St APT E, Philadelphia,PA,19130,3,3,2000,579900
https://www.zillow.com/homedetails/804-Corinthian-Ave-Philadelphia-PA-19130/2082662434_zpid/,804 Corinthian Ave, Philadelphia,PA,19130,2,3,2577,700000
https://www.zillow.com/homedetails/2604-Parrish-St-Philadelphia-PA-19130/2133217582_zpid/,2604 Parrish St, Philadelphia,PA,19130,3,2,2160,549000
https://www.zillow.com/homedetails/1637-39-Poplar-St-5A-Philadelphia-PA-19130/2074604704_zpid/,1637-39 Poplar St #5A, Philadelphia,PA,19130,1,1,722,229000
https://www.zillow.com/homedetails/2022-Poplar-St-Philadelphia-PA-19130/10244694_zpid/,2022 Poplar St, Philadelphia,PA,19130,3,4,2904,795000
https://www.zillow.com/homedetails/2014-Brown-St-Philadelphia-PA-19130/246160472_zpid/,2014 Brown St, Philadelphia,PA,19130,3,3,2600,779000
https://www.zillow.com/homedetails/1803-Wylie-St-2-Philadelphia-PA-19130/2070596421_zpid/,1803 Wylie St #2, Philadelphia,PA,19130,3,4,1458,565000
https://www.zillow.com/homedetails/1803-Wylie-St-1-Philadelphia-PA-19130/2070596469_zpid/,1803 Wylie St #1, Philadelphia,PA,19130,3,4,1458,535000
https://www.zillow.com/homedetails/1914-Cambridge-St-Philadelphia-PA-19130/10315069_zpid/,1914 Cambridge St, Philadelphia,PA,19130,3,2,1440,515000
https://www.zillow.com/homedetails/861-N-Stillman-St-Philadelphia-PA-19130/10242668_zpid/,861 N Stillman St, Philadelphia,PA,19130,2,1,840,359900
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-APT-128-Philadelphia-PA-19130/63498350_zpid/,2601 Pennsylvania Ave APT 128, Philadelphia,PA,19130,1,1,587,140000
https://www.zillow.com/homedetails/1914-Fairmount-Ave-APT-3R-Philadelphia-PA-19130/2084811888_zpid/,1914 Fairmount Ave APT 3R, Philadelphia,PA,19130,2,2,800,285000
https://www.zillow.com/homedetails/1725-Wylie-St-Philadelphia-PA-19130/10243271_zpid/,1725 Wylie St, Philadelphia,PA,19130,3,3,1728,455000
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-1021-Philadelphia-PA-19130/2070773399_zpid/,2001 Hamilton St APT 1021, Philadelphia,PA,19130,1,1,674,250000
https://www.zillow.com/homedetails/1526-Ridge-Ave-4-Philadelphia-PA-19130/2071473886_zpid/,1526 Ridge Ave #4, Philadelphia,PA,19130,2,2,1552,405000
https://www.zillow.com/homedetails/883-Perkiomen-St-Philadelphia-PA-19130/10243321_zpid/,883 Perkiomen St, Philadelphia,PA,19130,3,2,1552,399000
https://www.zillow.com/homedetails/2337-Wallace-St-A-Philadelphia-PA-19130/2076579435_zpid/,2337 Wallace St #A, Philadelphia,PA,19130,3,3,2282,575000
https://www.zillow.com/homedetails/1929-Brown-St-B-Philadelphia-PA-19130/2070894588_zpid/,1929 Brown St #B, Philadelphia,PA,19130,2,3,1650,499900
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-APT-101-Philadelphia-PA-19130/63498330_zpid/,2601 Pennsylvania Ave APT 101, Philadelphia,PA,19130,1,1,591,145000
https://www.zillow.com/homedetails/1522-Brown-St-FLOOR-3-Philadelphia-PA-19130/2070981834_zpid/,1522 Brown St FLOOR 3, Philadelphia,PA,19130,1,1,715,245000
https://www.zillow.com/homedetails/2319-Pennsylvania-Ave-Philadelphia-PA-19130/10243213_zpid/,2319 Pennsylvania Ave, Philadelphia,PA,19130,4,4,2016,889000
https://www.zillow.com/homedetails/2010-W-Girard-Ave-Philadelphia-PA-19130/10315101_zpid/,2010 W Girard Ave, Philadelphia,PA,19130,4,3,2808,750000
https://www.zillow.com/homedetails/2008-Brown-St-1-Philadelphia-PA-19130/2080159014_zpid/,2008 Brown St #1, Philadelphia,PA,19130,3,3,1600,484900
https://www.zillow.com/homedetails/842-N-15th-St-B-Philadelphia-PA-19130/2099619070_zpid/,842 N 15th St #B, Philadelphia,PA,19130,3,3,1443,425000
https://www.zillow.com/homedetails/1900-Hamilton-St-UNIT-D9-Philadelphia-PA-19130/71248026_zpid/,1900 Hamilton St UNIT D9, Philadelphia,PA,19130,4,2,2369,950000
https://www.zillow.com/homedetails/1502-Mount-Vernon-St-2-Philadelphia-PA-19130/87764435_zpid/,1502 Mount Vernon St #2, Philadelphia,PA,19130,2,1,705,225000
https://www.zillow.com/homedetails/2036-Spring-Garden-St-Philadelphia-PA-19130/10211685_zpid/,2036 Spring Garden St, Philadelphia,PA,19130,6,7,4216,1349000
https://www.zillow.com/homedetails/2401-Pennsylvania-Ave-APT-3B25-Philadelphia-PA-19130/10604739_zpid/,2401 Pennsylvania Ave APT 3B25, Philadelphia,PA,19130,2,2,1640,595000
https://www.zillow.com/homedetails/1939-W-George-St-Philadelphia-PA-19130/118358762_zpid/,1939 W George St, Philadelphia,PA,19130,3,3,1986,510000
https://www.zillow.com/homedetails/884-N-Beechwood-St-Philadelphia-PA-19130/2071210054_zpid/,884 N Beechwood St, Philadelphia,PA,19130,4,4,2400,879000
https://www.zillow.com/homedetails/1723-Francis-St-Philadelphia-PA-19130/2071240892_zpid/,1723 Francis St, Philadelphia,PA,19130,1,1,550,279900
https://www.zillow.com/homedetails/1900-Hamilton-St-UNIT-D8-Philadelphia-PA-19130/71248025_zpid/,1900 Hamilton St UNIT D8, Philadelphia,PA,19130,3,3,2500,979900
https://www.zillow.com/homedetails/1724-Folsom-St-A-Philadelphia-PA-19130/165609816_zpid/,1724 Folsom St #A, Philadelphia,PA,19130,2,2,1422,400000
https://www.zillow.com/homedetails/1643-Francis-St-A-Philadelphia-PA-19130/118346813_zpid/,1643 Francis St #A, Philadelphia,PA,19130,2,2,1424,374900
https://www.zillow.com/homedetails/2232-Green-St-G-Philadelphia-PA-19130/71249959_zpid/,2232 Green St #G, Philadelphia,PA,19130,1,1,496,229900
https://www.zillow.com/homedetails/1900-Hamilton-St-UNIT-709-Philadelphia-PA-19130/71248086_zpid/,1900 Hamilton St UNIT 709, Philadelphia,PA,19130,2,2,1281,599000
https://www.zillow.com/homedetails/931-N-26th-St-Philadelphia-PA-19130/10316305_zpid/,931 N 26th St, Philadelphia,PA,19130,3,1,1290,300000
https://www.zillow.com/homedetails/558-N-18th-St-Philadelphia-PA-19130/10241307_zpid/,558 N 18th St, Philadelphia,PA,19130,4,3,3350,879000
https://www.zillow.com/homedetails/769-N-Uber-St-UNIT-3-Philadelphia-PA-19130/2072175235_zpid/,769 N Uber St UNIT 3, Philadelphia,PA,19130,3,2,1000,500000
https://www.zillow.com/homedetails/1608-Ogden-St-UNIT-D-Philadelphia-PA-19130/2071678015_zpid/,1608 Ogden St UNIT D, Philadelphia,PA,19130,3,2,1277,424900
https://www.zillow.com/homedetails/2229-Green-St-APT-4-Philadelphia-PA-19130/10604677_zpid/,2229 Green St APT 4, Philadelphia,PA,19130,2,2,1245,335000
https://www.zillow.com/homedetails/1512-Green-St-APT-3-Philadelphia-PA-19130/10604241_zpid/,1512 Green St APT 3, Philadelphia,PA,19130,1,1,638,259500
https://www.zillow.com/homedetails/1807-Wylie-St-Philadelphia-PA-19130/10243277_zpid/,1807 Wylie St, Philadelphia,PA,19130,4,5,1944,555000
https://www.zillow.com/homedetails/553-N-23rd-St-Philadelphia-PA-19130/117504421_zpid/,553 N 23rd St, Philadelphia,PA,19130,4,3,2440,1125000
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-1828-Philadelphia-PA-19130/2071499885_zpid/,2001 Hamilton St APT 1828, Philadelphia,PA,19130,2,1,937,425000
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-Philadelphia-PA-19130/63498543_zpid/,2601 Pennsylvania Ave, Philadelphia,PA,19130,2,1,972,250000
https://www.zillow.com/homedetails/1713-Wylie-St-Philadelphia-PA-19130/10243266_zpid/,1713 Wylie St, Philadelphia,PA,19130,3,4,1906,400000
https://www.zillow.com/homedetails/908-N-Taney-St-Philadelphia-PA-19130/10316423_zpid/,908 N Taney St, Philadelphia,PA,19130,1,1,1150,339900
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-APT-226-Philadelphia-PA-19130/63498391_zpid/,2601 Pennsylvania Ave APT 226, Philadelphia,PA,19130,2,1,1196,329000
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-315-Philadelphia-PA-19130/2071199887_zpid/,2001 Hamilton St APT 315, Philadelphia,PA,19130,2,1,937,345000
https://www.zillow.com/homedetails/2601-Pennsylvania-Ave-Philadelphia-PA-19130/63498544_zpid/,2601 Pennsylvania Ave, Philadelphia,PA,19130,1,1,736,179900
https://www.zillow.com/homedetails/765-N-Uber-St-1-Philadelphia-PA-19130/2073810472_zpid/,765 N Uber St #1, Philadelphia,PA,19130,3,3,1470,469900
https://www.zillow.com/homedetails/2006-Brown-St-1-Philadelphia-PA-19130/2085674281_zpid/,2006 Brown St #1, Philadelphia,PA,19130,3,3,1570,484900
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-429-Philadelphia-PA-19130/2071199973_zpid/,2001 Hamilton St APT 429, Philadelphia,PA,19130,2,1,937,385000
https://www.zillow.com/homedetails/2332-Green-St-Philadelphia-PA-19130/125463824_zpid/,2332 Green St, Philadelphia,PA,19130,4,6,4500,2495000
https://www.zillow.com/homedetails/2401-Pennsylvania-Ave-17A6-A7-Philadelphia-PA-19130/2072546521_zpid/,2401 Pennsylvania Ave #17A6-A7, Philadelphia,PA,19130,3,3,1981,750000
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-415-Philadelphia-PA-19130/2071199932_zpid/,2001 Hamilton St APT 415, Philadelphia,PA,19130,2,1,937,335000
https://www.zillow.com/homedetails/604-N-21st-St-Philadelphia-PA-19130/10241671_zpid/,604 N 21st St, Philadelphia,PA,19130,3,2,2100,785000
https://www.zillow.com/homedetails/1642-1642-Ridge-Ave-44-Philadelphia-PA-19130/2078089918_zpid/,1642-1642 Ridge Ave #44, Philadelphia,PA,19130,3,2,5500,1200000
https://www.zillow.com/homedetails/2001-Hamilton-St-PH-507-Philadelphia-PA-19130/63499090_zpid/,2001 Hamilton St PH 507, Philadelphia,PA,19130,2,2,1100,329990
https://www.zillow.com/homedetails/1900-Hamilton-St-UNIT-302-Philadelphia-PA-19130/71248048_zpid/,1900 Hamilton St UNIT 302, Philadelphia,PA,19130,2,2,1393,525000
https://www.zillow.com/homedetails/2100-Hamilton-St-3C-Philadelphia-PA-19130/2075385912_zpid/,2100 Hamilton St #3C, Philadelphia,PA,19130,2,3,1780,2196000
https://www.zillow.com/homedetails/732-Shirley-St-Philadelphia-PA-19130/103778657_zpid/,732 Shirley St, Philadelphia,PA,19130,3,3,1883,540000
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-706-Philadelphia-PA-19130/2071333244_zpid/,2001 Hamilton St APT 706, Philadelphia,PA,19130,2,2,1331,499000
https://www.zillow.com/homedetails/1901-Green-St-UNIT-10-Philadelphia-PA-19130/63499138_zpid/,1901 Green St UNIT 10, Philadelphia,PA,19130,2,1,929,299000
https://www.zillow.com/homedetails/722-N-16th-St-1-Philadelphia-PA-19130/2079110211_zpid/,722 N 16th St #1, Philadelphia,PA,19130,2,2,1100,359995
https://www.zillow.com/homedetails/1924-Cambridge-St-Philadelphia-PA-19130/118342265_zpid/,1924 Cambridge St, Philadelphia,PA,19130,3,3,3488,689900
https://www.zillow.com/homedetails/709-N-19th-St-1-Philadelphia-PA-19130/2077595363_zpid/,709 N 19th St #1, Philadelphia,PA,19130,3,3,1103,399000
https://www.zillow.com/homedetails/1434-Cambridge-St-Philadelphia-PA-19130/10455684_zpid/,1434 Cambridge St, Philadelphia,PA,19130,4,2,1460,375000
https://www.zillow.com/homedetails/2001-Hamilton-St-APT-1515-Philadelphia-PA-19130/2071260984_zpid/,2001 Hamilton St APT 1515, Philadelphia,PA,19130,2,1,937,376500
https://www.zillow.com/homedetails/640-N-56th-St-Philadelphia-PA-19131/10193606_zpid/,640 N 56th St, Philadelphia,PA,19131,3,1,1610,119000
https://www.zillow.com/homedetails/1029-N-46th-St-Philadelphia-PA-19131/10202011_zpid/,1029 N 46th St, Philadelphia,PA,19131,3,1,1188,115000
https://www.zillow.com/homedetails/1435-N-55th-St-Philadelphia-PA-19131/10191263_zpid/,1435 N 55th St, Philadelphia,PA,19131,3,1,1678,175000
https://www.zillow.com/homedetails/3900-Ford-Rd-APT-21S-Philadelphia-PA-19131/10607847_zpid/,3900 Ford Rd APT 21S, Philadelphia,PA,19131,2,2,1230,150000
https://www.zillow.com/homedetails/5618-Media-St-Philadelphia-PA-19131/10193570_zpid/,5618 Media St, Philadelphia,PA,19131,3,1,1092,130000
https://www.zillow.com/homedetails/2038-N-57th-St-Philadelphia-PA-19131/10489527_zpid/,2038 N 57th St, Philadelphia,PA,19131,3,2,1212,170000
https://www.zillow.com/homedetails/3600-Conshohocken-Ave-APT-1807-Philadelphia-PA-19131/10608139_zpid/,3600 Conshohocken Ave APT 1807, Philadelphia,PA,19131,1,1,940,113900
https://www.zillow.com/homedetails/5623-Master-St-Philadelphia-PA-19131/10193530_zpid/,5623 Master St, Philadelphia,PA,19131,3,3,1572,135000
https://www.zillow.com/homedetails/1256-N-Frazier-St-Philadelphia-PA-19131/10193858_zpid/,1256 N Frazier St, Philadelphia,PA,19131,3,2,1414,187000
https://www.zillow.com/homedetails/3600-Conshohocken-Ave-APT-204-Philadelphia-PA-19131/2070072837_zpid/,3600 Conshohocken Ave APT 204, Philadelphia,PA,19131,2,1,1200,189900
https://www.zillow.com/homedetails/2408-N-52nd-St-APT-A-Philadelphia-PA-19131/2070168756_zpid/,2408 N 52nd St APT A, Philadelphia,PA,19131,5,4,5168,525000
https://www.zillow.com/homedetails/6003-Woodbine-Ave-Philadelphia-PA-19131/80948240_zpid/,6003 Woodbine Ave, Philadelphia,PA,19131,5,3,3168,475000
https://www.zillow.com/homedetails/5313-Wynnefield-Ave-Philadelphia-PA-19131/10486050_zpid/,5313 Wynnefield Ave, Philadelphia,PA,19131,8,6,6328,610000
https://www.zillow.com/homedetails/2752-N-45th-St-Philadelphia-PA-19131/10486401_zpid/,2752 N 45th St, Philadelphia,PA,19131,3,2,1354,275000
https://www.zillow.com/homedetails/5847-Woodbine-Ave-Philadelphia-PA-19131/10489228_zpid/,5847 Woodbine Ave, Philadelphia,PA,19131,5,4,2836,599999
https://www.zillow.com/homedetails/622-N-57th-St-Philadelphia-PA-19131/10193988_zpid/,622 N 57th St, Philadelphia,PA,19131,4,1,1512,139500
https://www.zillow.com/homedetails/2824-Belmont-Ave-Philadelphia-PA-19131/10486351_zpid/,2824 Belmont Ave, Philadelphia,PA,19131,3,3,1404,239900
https://www.zillow.com/homedetails/5763-Woodcrest-Ave-Philadelphia-PA-19131/10489000_zpid/,5763 Woodcrest Ave, Philadelphia,PA,19131,5,3,1708,289950
https://www.zillow.com/homedetails/5754-Dunlap-St-Philadelphia-PA-19131/10195138_zpid/,5754 Dunlap St, Philadelphia,PA,19131,3,2,1200,234999
https://www.zillow.com/homedetails/2113-N-Wanamaker-St-Philadelphia-PA-19131/10489615_zpid/,2113 N Wanamaker St, Philadelphia,PA,19131,3,1,1388,185000
